,Age,Workclass,fnlwgt,Education,Education.Num,Marital.Status,Occupation,Race,Sex,Capital.Gain,Hours.per.week,Country,Salary
2439,32,Other,111746,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
7982,55,Private,175942,HS-grad,9,Divorced,Priv-house-serv,White,Female,0,40,Non-US,<=50K
7035,51,Private,216475,Bachelors,13,Never-married,Sales,White,Female,0,43,US,>50K
15083,65,Private,123965,Bachelors,13,Widowed,Other-service,White,Female,0,40,US,<=50K
281,42,Government,97688,Some-college,10,Married,Craft-repair,White,Male,5178,40,US,>50K
17040,46,Private,173243,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
18469,17,Private,104232,<=12th,6,Never-married,Other-service,White,Male,0,10,US,<=50K
18893,53,Government,197054,Masters,14,Married,Prof-specialty,White,Male,0,40,US,>50K
11815,30,Private,197886,Some-college,10,Never-married,Sales,White,Male,0,45,US,>50K
22787,55,Government,31965,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
7924,36,Other,112074,Doctorate,16,Never-married,Prof-specialty,White,Male,0,45,US,<=50K
1290,58,Other,178660,<=12th,8,Married,?,White,Male,0,40,US,<=50K
31137,35,Private,185366,Bachelors,13,Never-married,Sales,White,Male,0,50,US,<=50K
9837,29,Private,197932,HS-grad,9,Married,Handlers-cleaners,White,Female,0,40,Non-US,>50K
29163,51,Government,100653,HS-grad,9,Divorced,Adm-clerical,White,Female,0,8,US,<=50K
22583,23,Private,178207,Some-college,10,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Female,0,35,US,<=50K
12007,36,Other,186815,Masters,14,Married,?,White,Male,0,50,US,<=50K
31571,48,Private,185079,HS-grad,9,Never-married,Exec-managerial,White,Female,0,50,US,<=50K
25326,43,Private,200734,HS-grad,9,Separated,Other-service,Black,Female,0,40,US,<=50K
14708,30,Private,227886,HS-grad,9,Never-married,Exec-managerial,Black,Female,0,35,Non-US,<=50K
25737,35,Other,95455,Bachelors,13,Divorced,Exec-managerial,White,Female,0,55,US,<=50K
20385,29,Government,419722,Assoc-acdm,12,Never-married,Adm-clerical,White,Male,3674,40,US,<=50K
5983,22,Other,367655,Some-college,10,Never-married,?,White,Male,0,40,US,<=50K
18458,57,Other,107617,HS-grad,9,Separated,Farming-fishing,White,Male,0,60,US,>50K
16661,26,Private,166666,Some-college,10,Never-married,Other-service,White,Female,0,35,US,<=50K
4254,41,Private,57233,Bachelors,13,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
8187,68,Private,224338,Assoc-voc,11,Widowed,Exec-managerial,White,Female,0,40,US,<=50K
7235,45,Other,271962,Bachelors,13,Divorced,Protective-serv,White,Female,0,40,US,<=50K
9338,27,Private,236246,Assoc-acdm,12,Married,Exec-managerial,White,Male,0,40,US,<=50K
16678,41,Private,107584,Some-college,10,Separated,Transport-moving,White,Male,0,35,US,<=50K
23232,20,Other,462294,Some-college,10,Never-married,?,Black,Male,0,40,US,<=50K
25553,45,Government,287920,Masters,14,Married,Prof-specialty,White,Male,0,50,US,>50K
12547,30,Government,235271,Bachelors,13,Married,Protective-serv,White,Male,0,40,US,>50K
22686,33,Private,226267,<=12th,4,Never-married,Sales,White,Male,0,43,Non-US,<=50K
26337,45,Government,334039,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,>50K
30704,37,Private,29145,Assoc-voc,11,Never-married,Other-service,White,Male,0,40,US,<=50K
11210,36,Other,188972,Doctorate,16,Separated,Prof-specialty,White,Female,0,10,Non-US,<=50K
23119,41,Private,171351,Some-college,10,Married,Craft-repair,White,Male,0,40,US,<=50K
25744,31,Private,266126,HS-grad,9,Never-married,Other-service,White,Female,0,30,US,<=50K
19901,40,Other,174283,Doctorate,16,Married,Prof-specialty,White,Male,0,50,US,>50K
26890,53,Other,105478,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,>50K
23373,17,Other,806316,<=12th,7,Never-married,?,White,Female,0,20,US,<=50K
19708,70,Other,346053,HS-grad,9,Married,?,White,Male,0,40,US,<=50K
3545,29,Private,151476,Some-college,10,Separated,Sales,White,Female,0,40,US,<=50K
12701,49,Private,228583,HS-grad,9,Divorced,Other-service,White,Male,0,40,Non-US,<=50K
10873,42,Government,137232,HS-grad,9,Divorced,Protective-serv,White,Female,0,50,US,<=50K
15358,27,Private,293828,HS-grad,9,Never-married,Other-service,Black,Female,0,40,Non-US,<=50K
23323,35,Government,223242,Bachelors,13,Divorced,Prof-specialty,White,Male,0,40,US,<=50K
1369,20,Private,444554,<=12th,6,Never-married,Handlers-cleaners,White,Male,0,40,US,<=50K
28911,20,Private,218215,Some-college,10,Never-married,Sales,White,Female,0,30,US,<=50K
25480,26,Private,165673,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
14818,44,Private,230684,Bachelors,13,Married,Exec-managerial,White,Male,7688,50,US,>50K
20993,32,Government,40444,Masters,14,Never-married,Prof-specialty,White,Male,0,50,US,<=50K
20547,33,Private,121195,HS-grad,9,Never-married,Machine-op-inspct,Other,Male,0,50,US,<=50K
10777,53,Private,88725,HS-grad,9,Never-married,Craft-repair,Other,Female,0,40,Non-US,<=50K
27868,29,Private,133420,Some-college,10,Married,Craft-repair,White,Male,5013,40,US,<=50K
28142,27,Private,113635,Bachelors,13,Never-married,Other-service,White,Male,0,35,US,<=50K
30837,40,Private,192259,Masters,14,Never-married,Prof-specialty,White,Male,0,35,US,<=50K
17698,49,Private,202053,HS-grad,9,Divorced,Sales,White,Female,0,32,US,<=50K
4085,37,Private,243425,HS-grad,9,Divorced,Other-service,White,Female,0,50,Non-US,<=50K
12107,32,Government,504951,Assoc-acdm,12,Married,Protective-serv,White,Male,0,50,US,<=50K
1726,55,Private,199067,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,>50K
2357,47,Private,481987,HS-grad,9,Married,Other-service,White,Male,0,40,US,>50K
3395,61,Other,156542,Prof-school,15,Separated,Prof-specialty,White,Male,0,40,US,>50K
11040,46,Other,43348,Prof-school,15,Married,Exec-managerial,White,Male,15024,55,US,>50K
7741,19,Private,323605,<=12th,4,Never-married,Other-service,White,Male,0,60,US,>50K
7406,19,Private,393712,HS-grad,9,Never-married,Adm-clerical,White,Female,0,20,US,<=50K
22270,19,Private,216937,HS-grad,9,Never-married,Handlers-cleaners,Other,Female,0,60,Non-US,<=50K
25895,43,Private,169031,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
22435,27,Private,85126,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,40,US,<=50K
15660,52,Other,415037,Some-college,10,Divorced,Exec-managerial,White,Male,0,65,US,>50K
30779,60,Private,225014,HS-grad,9,Divorced,Other-service,White,Female,0,40,US,<=50K
31309,43,Other,47818,Bachelors,13,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
12622,52,Private,229983,Prof-school,15,Married,Prof-specialty,White,Female,3103,30,US,>50K
22653,39,Private,509060,Some-college,10,Divorced,Other-service,White,Male,0,40,US,<=50K
6212,43,Private,401623,Some-college,10,Married,Tech-support,Black,Male,0,40,Non-US,>50K
9362,27,Government,273929,HS-grad,9,Never-married,Farming-fishing,White,Male,0,40,US,<=50K
17781,42,Private,31387,Doctorate,16,Married,Prof-specialty,Amer-Indian-Eskimo,Female,0,40,US,<=50K
1244,38,Government,165799,Some-college,10,Never-married,Other-service,White,Male,0,12,US,<=50K
7620,25,Private,151810,HS-grad,9,Never-married,Machine-op-inspct,Black,Male,0,28,US,<=50K
833,73,Other,177387,HS-grad,9,Married,Exec-managerial,White,Male,0,40,US,<=50K
149,43,Other,174662,Some-college,10,Divorced,?,White,Female,0,40,US,<=50K
20031,60,Other,116961,<=12th,4,Widowed,?,White,Female,0,20,US,<=50K
5268,22,Other,186569,Bachelors,13,Never-married,Prof-specialty,White,Female,0,12,US,<=50K
10540,51,Other,125417,Masters,14,Married,Exec-managerial,White,Male,0,42,US,>50K
28326,47,Private,347025,Masters,14,Divorced,Prof-specialty,White,Female,0,40,US,<=50K
13480,44,Private,175641,<=12th,7,Married,Sales,White,Male,0,40,US,>50K
184,37,Government,29054,Some-college,10,Married,Adm-clerical,White,Male,0,42,US,>50K
9079,39,Other,216473,Bachelors,13,Married,Exec-managerial,White,Male,0,60,US,>50K
17304,25,Private,217006,<=12th,7,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
1487,25,Private,174592,HS-grad,9,Never-married,Other-service,White,Female,0,25,US,<=50K
2926,35,Private,173858,HS-grad,9,Married,Craft-repair,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
14716,23,Private,434467,Some-college,10,Married,Tech-support,White,Male,0,42,US,<=50K
5610,39,Government,301614,Assoc-voc,11,Married,Protective-serv,White,Male,0,48,US,>50K
16091,43,Private,186188,Some-college,10,Divorced,Exec-managerial,White,Female,0,45,Non-US,<=50K
5968,64,Other,165667,Doctorate,16,Married,Prof-specialty,White,Male,7688,60,Non-US,>50K
20018,35,Other,185621,Bachelors,13,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
27060,58,Other,259929,Doctorate,16,Never-married,Exec-managerial,White,Female,0,43,US,>50K
8671,33,Other,313729,Masters,14,Never-married,Prof-specialty,White,Male,0,60,US,<=50K
12955,45,Private,97842,Some-college,10,Married,Machine-op-inspct,White,Male,0,65,US,<=50K
15714,38,Private,99388,Assoc-acdm,12,Married,Other-service,White,Male,0,40,Non-US,<=50K
25248,45,Private,75673,Assoc-voc,11,Widowed,Adm-clerical,Asian-Pac-Islander,Female,0,40,US,<=50K
26484,37,Private,34173,Bachelors,13,Never-married,Tech-support,White,Female,0,40,US,<=50K
26684,36,Government,224947,Bachelors,13,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
22126,37,Private,174912,HS-grad,9,Separated,Craft-repair,White,Male,0,40,US,<=50K
2035,23,Private,460046,HS-grad,9,Separated,Exec-managerial,White,Female,0,42,US,<=50K
5777,26,Private,115717,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
10423,59,Other,41258,Bachelors,13,Married,Prof-specialty,White,Male,0,50,US,<=50K
264,26,Private,378322,<=12th,7,Married,Craft-repair,White,Male,0,40,US,<=50K
19683,38,Private,260997,Some-college,10,Married,Machine-op-inspct,Black,Male,0,40,US,<=50K
21803,22,Other,88126,Some-college,10,Never-married,?,White,Male,0,40,US,<=50K
2504,61,Private,146788,<=12th,4,Married,Transport-moving,White,Male,0,40,US,<=50K
4692,55,Other,168625,Some-college,10,Divorced,Tech-support,White,Female,0,12,US,>50K
31678,61,Government,181081,HS-grad,9,Divorced,Adm-clerical,Black,Female,0,20,US,<=50K
9603,36,Private,272944,HS-grad,9,Never-married,Transport-moving,White,Male,0,45,US,<=50K
23950,37,Government,327120,Some-college,10,Married,Transport-moving,White,Male,0,30,US,<=50K
31988,25,Private,117827,Some-college,10,Married,Adm-clerical,White,Male,0,40,US,<=50K
3030,60,Private,175273,HS-grad,9,Widowed,Machine-op-inspct,White,Female,0,40,US,<=50K
20889,51,Private,115066,Some-college,10,Divorced,Adm-clerical,White,Female,0,40,US,>50K
13979,33,Private,63184,HS-grad,9,Never-married,Farming-fishing,White,Male,0,40,US,<=50K
24785,49,Private,98010,Bachelors,13,Divorced,Prof-specialty,White,Female,0,50,US,<=50K
32024,53,Private,36327,HS-grad,9,Married,Sales,White,Male,0,40,US,>50K
23176,18,Other,78181,HS-grad,9,Never-married,?,White,Female,0,20,US,<=50K
18634,45,Private,183092,Assoc-acdm,12,Never-married,Adm-clerical,Black,Female,0,40,US,<=50K
18779,50,Private,187830,Bachelors,13,Never-married,Exec-managerial,White,Male,0,50,US,>50K
1378,65,Private,198766,Masters,14,Married,Sales,White,Male,20051,40,US,>50K
1500,37,Other,395831,Bachelors,13,Married,Exec-managerial,White,Male,0,80,US,>50K
2291,46,Private,109089,HS-grad,9,Divorced,Craft-repair,White,Male,0,37,US,<=50K
23267,19,Other,440417,Some-college,10,Never-married,?,White,Female,0,15,US,<=50K
25660,43,Other,117158,Bachelors,13,Married,Sales,White,Male,15024,60,US,>50K
9459,32,Private,97723,Some-college,10,Never-married,Craft-repair,White,Male,0,38,US,<=50K
25685,36,Other,205396,HS-grad,9,Widowed,?,White,Female,0,4,US,<=50K
11739,42,Government,70655,HS-grad,9,Married,Craft-repair,White,Male,0,44,US,<=50K
10941,53,Private,146378,<=12th,3,Married,Craft-repair,White,Male,0,40,US,<=50K
7074,50,Private,44368,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,<=50K
19838,24,Other,166036,Some-college,10,Married,Transport-moving,White,Male,0,60,US,<=50K
29306,31,Other,234537,Some-college,10,Married,Craft-repair,White,Male,0,60,US,<=50K
7761,23,Private,227943,Assoc-acdm,12,Never-married,Sales,White,Male,0,30,US,<=50K
30378,22,Government,121144,Bachelors,13,Never-married,Prof-specialty,Black,Female,0,18,US,<=50K
11074,53,Private,92430,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,>50K
19821,24,Private,172496,Masters,14,Never-married,Tech-support,White,Male,0,50,US,<=50K
13236,57,Private,169329,HS-grad,9,Married,Tech-support,Black,Male,0,40,Non-US,>50K
11514,42,Private,173628,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,>50K
16013,41,Private,105616,Some-college,10,Widowed,Adm-clerical,Black,Female,0,48,US,<=50K
20350,27,Private,212506,Some-college,10,Divorced,Adm-clerical,Black,Female,0,40,US,<=50K
14520,18,Private,79443,<=12th,5,Never-married,Machine-op-inspct,White,Male,0,40,Non-US,<=50K
14450,21,Private,26410,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
7203,40,Other,238574,Prof-school,15,Married,Prof-specialty,White,Male,0,55,US,>50K
9001,51,Other,311569,HS-grad,9,Divorced,Sales,White,Male,0,40,US,<=50K
11362,28,Other,209205,Some-college,10,Married,Craft-repair,White,Male,7298,40,US,>50K
11220,74,Private,97167,HS-grad,9,Married,Other-service,White,Male,0,15,US,<=50K
27451,20,Private,170091,Some-college,10,Never-married,Adm-clerical,White,Female,0,10,US,<=50K
3254,49,Other,211762,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,>50K
28551,49,Private,203067,Some-college,10,Married,Prof-specialty,White,Male,0,40,US,>50K
7428,34,Private,434292,HS-grad,9,Married,Other-service,Black,Male,0,30,US,<=50K
27605,56,Other,208809,HS-grad,9,Married,Sales,White,Male,0,40,US,>50K
19466,50,Government,117496,HS-grad,9,Married,Adm-clerical,White,Female,7298,30,US,>50K
31905,18,Private,183824,<=12th,8,Never-married,Other-service,White,Male,0,30,US,<=50K
29838,29,Private,107458,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
51,18,Private,226956,HS-grad,9,Never-married,Other-service,White,Female,0,30,Non-US,<=50K
22833,32,Other,216908,HS-grad,9,Married,?,White,Male,0,24,US,<=50K
7792,37,Private,213008,Assoc-voc,11,Married,Prof-specialty,White,Male,0,40,Non-US,<=50K
8798,31,Private,273324,Some-college,10,Never-married,Other-service,White,Male,0,16,US,<=50K
7633,37,Private,203828,<=12th,5,Married,Craft-repair,White,Male,0,40,US,<=50K
24310,43,Other,113211,HS-grad,9,Married,Exec-managerial,White,Female,0,40,US,<=50K
30934,22,Private,147397,Bachelors,13,Never-married,Farming-fishing,White,Male,0,20,US,<=50K
13325,33,Private,355856,Assoc-acdm,12,Married,Sales,Asian-Pac-Islander,Male,0,60,US,<=50K
30254,60,Government,404023,HS-grad,9,Divorced,Exec-managerial,White,Male,10520,40,US,>50K
23254,25,Private,216724,HS-grad,9,Divorced,Exec-managerial,White,Male,0,40,US,<=50K
12657,41,Private,202508,HS-grad,9,Married,Machine-op-inspct,White,Male,0,48,US,<=50K
11346,50,Other,260579,HS-grad,9,Married,?,Black,Male,0,40,US,<=50K
1969,45,Other,133969,HS-grad,9,Married,Sales,Asian-Pac-Islander,Male,0,50,Non-US,>50K
15556,45,Private,189792,Masters,14,Married,Sales,White,Male,0,40,US,>50K
19097,62,Government,167889,Doctorate,16,Widowed,Prof-specialty,White,Female,0,40,Non-US,<=50K
7848,45,Government,167159,Bachelors,13,Married,Protective-serv,White,Male,0,50,US,>50K
5578,29,Private,290740,Assoc-acdm,12,Never-married,Priv-house-serv,White,Female,0,50,US,<=50K
25938,19,Private,574271,Some-college,10,Never-married,Sales,White,Male,0,35,US,<=50K
1514,59,Other,125000,Bachelors,13,Married,Exec-managerial,White,Male,0,40,Non-US,>50K
26728,24,Government,34246,Bachelors,13,Never-married,Prof-specialty,Asian-Pac-Islander,Male,0,40,US,<=50K
24015,58,Other,353244,Bachelors,13,Widowed,?,White,Female,27828,50,US,>50K
19932,39,Private,119272,<=12th,6,Divorced,Transport-moving,White,Male,0,40,US,<=50K
24688,19,Private,196857,Some-college,10,Never-married,Sales,White,Female,0,20,US,<=50K
19717,39,Other,163204,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
16552,25,Private,295108,HS-grad,9,Never-married,Handlers-cleaners,Black,Female,0,25,US,<=50K
2322,22,Private,460835,HS-grad,9,Never-married,Craft-repair,White,Male,0,55,US,<=50K
28831,49,Private,105614,<=12th,6,Married,Machine-op-inspct,White,Male,0,50,US,<=50K
30271,41,Other,100800,Masters,14,Divorced,Prof-specialty,White,Male,0,35,US,<=50K
4671,46,Private,179048,HS-grad,9,Married,Sales,White,Male,0,35,Non-US,<=50K
16808,29,Private,211482,Bachelors,13,Never-married,Prof-specialty,White,Male,0,50,US,>50K
31456,30,Private,378009,Masters,14,Married,Exec-managerial,White,Male,0,50,US,>50K
29847,49,Private,195612,Some-college,10,Married,Exec-managerial,White,Male,7298,40,US,>50K
15167,45,Private,166636,HS-grad,9,Divorced,Other-service,Black,Female,0,35,US,<=50K
18986,33,Other,112952,Some-college,10,Never-married,Craft-repair,White,Male,0,48,US,<=50K
3494,25,Private,40915,Bachelors,13,Never-married,Exec-managerial,White,Female,0,40,US,>50K
20640,35,Other,230268,Some-college,10,Married,Other-service,White,Male,0,40,US,<=50K
9437,36,Private,301614,HS-grad,9,Married,Craft-repair,White,Male,0,40,US,<=50K
1354,58,Private,132606,<=12th,3,Divorced,Machine-op-inspct,Black,Male,0,40,US,<=50K
20142,31,Private,178623,Bachelors,13,Never-married,Prof-specialty,Black,Female,14084,60,US,>50K
13577,55,Private,272656,Bachelors,13,Married,Tech-support,White,Male,0,55,US,>50K
7237,21,Private,225823,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
28811,23,Other,343553,<=12th,7,Never-married,?,Black,Male,0,40,US,<=50K
25733,26,Private,181920,Bachelors,13,Married,Prof-specialty,White,Female,0,45,US,>50K
3537,81,Other,137018,HS-grad,9,Widowed,Adm-clerical,White,Female,0,20,US,<=50K
24291,68,Other,365020,HS-grad,9,Married,Sales,White,Male,0,40,US,<=50K
3156,33,Private,94235,Prof-school,15,Never-married,Prof-specialty,White,Male,0,42,US,>50K
15830,53,Private,290688,HS-grad,9,Married,Craft-repair,White,Male,0,52,US,>50K
3326,32,Private,43403,Some-college,10,Divorced,Farming-fishing,White,Female,0,54,US,<=50K
4000,63,Private,171635,Bachelors,13,Married,Sales,White,Male,0,40,US,<=50K
25073,39,Private,126494,HS-grad,9,Divorced,Prof-specialty,White,Female,0,40,US,<=50K
9307,29,Other,394927,Some-college,10,Never-married,Craft-repair,White,Male,0,45,US,<=50K
10675,33,Private,169496,HS-grad,9,Married,Handlers-cleaners,White,Male,0,40,US,<=50K
853,26,Private,96467,Bachelors,13,Never-married,Prof-specialty,White,Female,0,40,US,<=50K
16093,59,Government,102442,Bachelors,13,Married,Prof-specialty,White,Female,0,45,US,>50K
24576,52,Other,129311,Some-college,10,Married,Exec-managerial,White,Male,0,95,US,>50K
29011,34,Government,429897,Bachelors,13,Married,Prof-specialty,White,Male,0,45,Non-US,>50K
467,38,Private,33983,Some-college,10,Married,Transport-moving,White,Male,0,40,US,<=50K
16235,59,Private,307423,<=12th,5,Never-married,Other-service,Black,Male,0,50,US,<=50K
7179,56,Private,318329,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
18642,42,Private,185413,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,<=50K
28475,57,Private,199934,Bachelors,13,Married,Exec-managerial,White,Male,0,40,US,>50K
16437,53,Private,117058,HS-grad,9,Divorced,Other-service,White,Female,0,40,US,<=50K
28637,27,Private,176683,Assoc-acdm,12,Never-married,Sales,White,Male,0,52,US,<=50K
23307,32,Other,77723,Bachelors,13,Divorced,Exec-managerial,Asian-Pac-Islander,Female,0,40,US,<=50K
31975,25,Private,98155,Some-college,10,Never-married,Prof-specialty,White,Male,0,40,US,<=50K
31692,48,Private,207982,Some-college,10,Never-married,Other-service,Black,Female,0,40,US,<=50K
2177,64,Government,266080,HS-grad,9,Divorced,Adm-clerical,White,Female,0,35,US,<=50K
6290,35,Private,317153,HS-grad,9,Never-married,Sales,White,Female,0,40,US,<=50K
23026,47,Private,192984,Some-college,10,Widowed,Adm-clerical,White,Female,0,40,US,<=50K
1639,54,Private,206369,HS-grad,9,Married,Machine-op-inspct,White,Male,5178,50,US,>50K
3995,27,Private,125298,Some-college,10,Never-married,Adm-clerical,White,Female,0,50,US,<=50K
4715,22,Private,24008,HS-grad,9,Never-married,Adm-clerical,White,Male,0,40,US,<=50K
3700,53,Private,123429,Some-college,10,Married,Exec-managerial,White,Male,0,60,US,>50K
21475,56,Other,62539,<=12th,7,Widowed,Other-service,White,Female,0,65,Non-US,>50K
10744,38,Private,102178,HS-grad,9,Married,Transport-moving,White,Male,0,50,US,<=50K
17375,32,Private,154087,HS-grad,9,Married,Transport-moving,White,Male,0,40,US,<=50K
22081,37,Private,36425,HS-grad,9,Never-married,Other-service,White,Female,0,40,US,<=50K
19225,33,Private,100882,Masters,14,Never-married,Exec-managerial,White,Male,0,40,US,>50K
7798,32,Private,192565,HS-grad,9,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
17596,55,Private,226875,HS-grad,9,Married,Sales,White,Male,4064,40,US,<=50K
29496,20,Private,227491,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Female,0,25,US,<=50K
28839,29,Private,48895,HS-grad,9,Never-married,Craft-repair,White,Male,0,50,US,<=50K
11337,32,Private,360593,HS-grad,9,Divorced,Sales,Black,Female,0,30,US,<=50K
14289,65,Government,325089,<=12th,6,Divorced,Craft-repair,White,Male,0,40,US,<=50K
7764,42,Private,445940,<=12th,5,Married,Craft-repair,White,Male,0,40,Non-US,<=50K
12640,36,Private,180859,Assoc-voc,11,Married,Handlers-cleaners,White,Male,0,38,US,<=50K
30689,27,Government,85918,Bachelors,13,Married,Protective-serv,White,Male,0,68,US,<=50K
31559,33,Private,133503,HS-grad,9,Married,Protective-serv,White,Male,7688,48,US,>50K
20232,40,Private,137304,Bachelors,13,Divorced,Adm-clerical,Black,Female,0,40,US,<=50K
20378,31,Private,50178,Some-college,10,Married,Machine-op-inspct,White,Male,0,40,US,<=50K
25118,57,Other,399246,Bachelors,13,Married,Adm-clerical,Asian-Pac-Islander,Male,0,40,Non-US,<=50K
32422,47,Private,161950,HS-grad,9,Divorced,Other-service,White,Female,0,32,US,<=50K
29161,47,Private,73394,Some-college,10,Married,Exec-managerial,White,Female,0,50,US,<=50K
3591,19,Private,100999,Bachelors,13,Never-married,Prof-specialty,White,Female,0,30,US,<=50K
10998,65,Private,205309,HS-grad,9,Married,Farming-fishing,White,Male,0,24,US,<=50K
27341,21,Private,176486,HS-grad,9,Married,Exec-managerial,White,Female,0,60,US,<=50K
8049,39,Private,191002,HS-grad,9,Never-married,Sales,White,Female,0,40,Non-US,<=50K
6924,38,Private,119177,Bachelors,13,Married,Sales,White,Male,0,40,US,>50K
31042,34,Private,42900,Bachelors,13,Married,Exec-managerial,White,Male,0,50,US,>50K
515,57,Other,222216,Assoc-voc,11,Widowed,?,White,Female,0,38,US,<=50K
24647,20,Private,250630,Some-college,10,Never-married,Sales,White,Female,0,20,US,<=50K
2709,23,Private,26248,HS-grad,9,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
356,65,Private,161400,<=12th,7,Widowed,Other-service,Other,Male,0,40,US,<=50K
6962,36,Private,334291,HS-grad,9,Married,Sales,White,Male,0,40,US,>50K
31227,51,Other,95435,HS-grad,9,Married,Sales,White,Male,0,60,US,>50K
27166,46,Other,125892,Masters,14,Married,Sales,White,Male,0,50,US,>50K
15629,28,Private,191355,Bachelors,13,Married,Sales,White,Male,0,45,US,>50K
8118,42,Private,282964,Bachelors,13,Divorced,Exec-managerial,White,Female,0,40,US,<=50K
27286,29,Other,85572,<=12th,7,Married,Other-service,White,Female,0,5,US,<=50K
21885,40,Private,225660,Bachelors,13,Married,Exec-managerial,White,Female,0,45,US,>50K
8721,47,Other,120429,Doctorate,16,Married,Prof-specialty,White,Male,15024,50,US,>50K
3320,46,Private,180695,Some-college,10,Never-married,Adm-clerical,White,Female,0,40,US,<=50K
16443,36,Other,210830,Masters,14,Never-married,Prof-specialty,White,Female,0,30,US,<=50K
25524,43,Other,405374,Some-college,10,Separated,?,Black,Male,0,40,US,<=50K
21823,33,Private,319422,Some-college,10,Married,Transport-moving,White,Male,0,60,Non-US,<=50K
30529,37,Other,272090,Some-college,10,Married,Adm-clerical,White,Female,0,20,US,<=50K
16377,54,Other,154785,Bachelors,13,Divorced,Exec-managerial,White,Male,0,50,US,<=50K
16665,65,Private,420277,Some-college,10,Married,Protective-serv,White,Male,0,40,US,<=50K
13471,22,Private,189924,Some-college,10,Never-married,Other-service,White,Female,0,50,US,<=50K
31941,62,Other,26857,<=12th,4,Widowed,Farming-fishing,White,Female,0,35,US,<=50K
3348,30,Private,116508,HS-grad,9,Married,Craft-repair,White,Male,0,40,Non-US,<=50K
1629,36,Other,200904,Assoc-acdm,12,Married,?,Black,Female,0,21,Non-US,<=50K
19166,41,Private,351161,HS-grad,9,Married,Sales,White,Male,0,45,US,>50K
16171,34,Private,295922,Some-college,10,Never-married,Machine-op-inspct,White,Male,0,40,Non-US,>50K
28756,25,Private,167031,Some-college,10,Never-married,Other-service,Other,Female,0,25,Non-US,<=50K
13753,24,Government,283918,Some-college,10,Divorced,Adm-clerical,Black,Female,0,25,US,<=50K
30488,55,Other,181641,Some-college,10,Divorced,Prof-specialty,Black,Female,0,37,US,<=50K
5148,39,Other,124090,<=12th,5,Married,Craft-repair,White,Male,0,40,US,<=50K
31291,25,Private,27678,Some-college,10,Married,Other-service,White,Female,0,60,US,<=50K
8643,43,Other,116632,Some-college,10,Married,?,White,Male,0,45,US,>50K
3575,43,Private,336513,Some-college,10,Married,Exec-managerial,White,Male,0,40,US,>50K
13614,22,Private,406978,Bachelors,13,Never-married,Exec-managerial,White,Female,0,40,US,<=50K
7325,31,Other,358461,Some-college,10,Never-married,Other-service,Asian-Pac-Islander,Male,0,40,US,<=50K
27308,50,Other,196504,Doctorate,16,Married,Prof-specialty,White,Male,0,23,US,<=50K
31507,38,Private,187748,Bachelors,13,Married,Prof-specialty,White,Male,0,40,US,>50K
11552,61,Government,115023,HS-grad,9,Married,Other-service,White,Male,0,40,US,<=50K
17660,26,Private,196805,Some-college,10,Married,Transport-moving,Black,Male,0,65,US,<=50K
25859,36,Other,86805,Some-college,10,Married,Exec-managerial,White,Female,7298,39,US,>50K
15964,55,Private,80167,Bachelors,13,Divorced,Prof-specialty,White,Female,0,40,US,<=50K
4047,50,Private,163708,HS-grad,9,Widowed,Other-service,White,Female,0,40,US,<=50K
27142,34,Private,24266,Assoc-voc,11,Married,Craft-repair,White,Male,7688,40,US,>50K
17914,33,Government,242150,Assoc-voc,11,Married,Tech-support,White,Male,0,50,US,<=50K
12225,57,Private,201112,Assoc-acdm,12,Divorced,Adm-clerical,Black,Female,0,40,US,<=50K
