age,workclass,fnlwgt,education,educational.num,marital.status,occupation,race,gender,capital.gain,capital.loss,hours.per.week,native.country,income
62,Private,182633,Doctorate,10,Married,Sales,White,Male,4560,0,61,US,<=50K
73,Private,125955,Doctorate,7,Divorced,Prof-specialty,White,Male,43,0,40,US,>50K
33,Government,87583,Some-college,10,Married,Sales,White,Male,12,1,99,US,<=50K
38,Self-emp-not-inc,180847,<=12th,8,Never-married,Machine-op-inspct,White,Female,52,1,39,US,<=50K
57,Private,255329,<=12th,7,Married,Handlers-cleaners,White,Male,39,0,50,US,<=50K
25,Private,325665,HS-grad,9,Never-married,Handlers-cleaners,White,Male,57,0,40,US,<=50K
53,Private,183151,<=12th,3,Married,Machine-op-inspct,Black,Male,56,1,40,Non-US,<=50K
54,Private,44986,HS-grad,9,Never-married,Exec-managerial,White,Male,0,0,40,US,<=50K
19,Self-emp-not-inc,267156,<=12th,7,Never-married,Farming-fishing,White,Male,51,1,40,US,<=50K
59,Private,39270,Bachelors,13,Married,Tech-support,Asian-Pac-Islander,Male,1,2067,39,Non-US,<=50K
19,Private,218868,<=12th,5,Married,Farming-fishing,Asian-Pac-Islander,Female,18,1,24,Non-US,<=50K
52,Government,157379,HS-grad,9,Married,Transport-moving,White,Male,15,0,40,US,<=50K
49,Government,331145,HS-grad,9,Married,Craft-repair,White,Male,20,0,40,US,<=50K
42,Private,283570,HS-grad,9,Never-married,Other-service,White,Female,4646,0,14,US,<=50K
66,Government,207093,Some-college,10,Never-married,Adm-clerical,White,Female,26,0,24,US,<=50K
45,Private,221679,HS-grad,9,Separated,Other-service,Asian-Pac-Islander,Female,0,0,40,US,<=50K
23,Government,173608,Some-college,10,Never-married,Protective-serv,White,Female,0,0,40,US,<=50K
23,Private,208901,<=12th,5,Never-married,Sales,White,Male,29,0,40,US,<=50K
22,Private,57753,Some-college,10,Never-married,Handlers-cleaners,White,Female,30,1,14,US,<=50K
49,Private,173819,HS-grad,9,Separated,Sales,White,Female,0,0,40,US,<=50K
18,Private,137497,Bachelors,13,Never-married,Handlers-cleaners,White,Male,31,0,40,US,<=50K
52,Government,264311,Assoc-acdm,12,Divorced,Exec-managerial,Black,Female,6,1687,40,US,<=50K
40,Private,354259,Bachelors,13,Married,Exec-managerial,Black,Male,11,0,50,US,<=50K
21,Private,170379,Some-college,10,Never-married,Farming-fishing,White,Male,7,0,61,US,<=50K
60,Private,71415,<=12th,3,Married,Transport-moving,White,Male,40,1,45,US,<=50K
45,Private,203039,HS-grad,9,Married,Sales,White,Male,54,0,40,US,<=50K
36,Self-emp-not-inc,269127,Assoc-acdm,16,Never-married,Handlers-cleaners,White,Female,0,0,40,Non-US,<=50K
65,Private,161220,<=12th,6,Married,Handlers-cleaners,Black,Male,30,0,38,US,<=50K
25,Private,72728,Bachelors,13,Never-married,Exec-managerial,White,Male,23,0,40,US,<=50K
44,Self-emp-not-inc,345023,Bachelors,13,Married,Craft-repair,White,Male,48,1818,40,US,<=50K
66,Private,168120,<=12th,5,Married,Farming-fishing,White,Male,59,0,12,US,<=50K
41,Government,111228,Bachelors,13,Never-married,Prof-specialty,Asian-Pac-Islander,Male,12,1,40,Non-US,<=50K
39,Government,272846,Prof-school,16,Married,Prof-specialty,Asian-Pac-Islander,Female,1,0,40,Non-US,>50K
57,Self-emp-not-inc,137604,<=12th,4,Divorced,Farming-fishing,White,Male,25,1,61,US,<=50K
40,Government,189357,Bachelors,13,Married,Exec-managerial,White,Male,22,0,40,US,>50K
60,Self-emp-not-inc,130221,Bachelors,13,Never-married,Exec-managerial,Asian-Pac-Islander,Male,9,0,40,Non-US,<=50K
59,Private,224530,Bachelors,15,Married,Exec-managerial,Asian-Pac-Islander,Male,0,0,38,US,>50K
33,Self-emp-not-inc,321627,HS-grad,9,Divorced,Sales,White,Male,0,0,40,US,<=50K
24,Government,273686,Some-college,10,Married,Other-service,Black,Male,10,0,40,US,<=50K
58,Private,193128,Masters,14,Married,Prof-specialty,White,Male,47,0,72,US,>50K
45,Private,22870,HS-grad,9,Never-married,Prof-specialty,White,Female,6,1,40,US,<=50K
44,Private,171455,Bachelors,13,Married,Exec-managerial,White,Female,5,0,51,US,>50K
28,Government,207745,HS-grad,9,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
42,Private,70697,<=12th,3,Married,Machine-op-inspct,White,Female,10,0,38,US,<=50K
44,Private,156623,Some-college,10,Divorced,Adm-clerical,White,Female,48,0,12,US,<=50K
36,Self-emp-inc,39356,Some-college,10,Married,Transport-moving,Amer-Indian-Eskimo,Male,17,0,40,Non-US,<=50K
27,Private,85903,Assoc-acdm,12,Never-married,Exec-managerial,White,Female,11,0,14,US,<=50K
42,Private,583969,<=12th,6,Never-married,Transport-moving,White,Male,28,0,40,US,<=50K
65,Private,173373,HS-grad,9,Married,Handlers-cleaners,White,Male,0,0,45,US,<=50K
52,Self-emp-not-inc,42386,HS-grad,9,Married,Handlers-cleaners,White,Male,11,0,49,US,<=50K
55,Private,115629,Some-college,14,Divorced,Handlers-cleaners,White,Female,37,0,61,US,>50K
59,Government,110354,Some-college,10,Married,Prof-specialty,White,Female,7,2,40,US,>50K
41,Private,431177,HS-grad,9,Divorced,Transport-moving,Black,Female,0,1,49,Non-US,<=50K
42,Private,89898,Some-college,10,Never-married,Adm-clerical,White,Female,43,0,40,US,<=50K
53,Private,199169,Bachelors,13,Divorced,Exec-managerial,White,Female,32,0,40,US,<=50K
56,Government,154115,Doctorate,14,Married,Prof-specialty,Asian-Pac-Islander,Male,7862,0,40,Non-US,>50K
48,Private,366789,HS-grad,9,Never-married,Adm-clerical,White,Female,3,0,18,US,<=50K
45,Private,353644,HS-grad,9,Divorced,Sales,White,Female,0,0,59,US,<=50K
32,Self-emp-not-inc,156204,HS-grad,9,Divorced,Other-service,White,Male,21,0,45,US,<=50K
62,Government,126682,Some-college,10,Never-married,Tech-support,Asian-Pac-Islander,Female,0,2,49,US,<=50K
21,Private,183417,<=12th,7,Married,Handlers-cleaners,White,Male,12,2,13,US,<=50K
51,Government,112612,HS-grad,9,Widowed,Protective-serv,White,Female,0,1,15,US,<=50K
18,Private,249305,HS-grad,9,Never-married,Craft-repair,White,Male,13,1,40,US,<=50K
32,Private,95452,Some-college,10,Never-married,Prof-specialty,Black,Female,5,0,38,Non-US,<=50K
51,Self-emp-inc,234842,Assoc-acdm,15,Married,Exec-managerial,White,Male,23,0,50,US,>50K
49,Government,364813,Prof-school,16,Married,Exec-managerial,White,Male,0,0,40,US,>50K
46,Private,131205,Doctorate,15,Married,Other-service,Asian-Pac-Islander,Male,15441,1,58,Non-US,>50K
53,Government,263540,Masters,14,Married,Prof-specialty,White,Male,33,1881,40,US,>50K
36,Private,190730,HS-grad,9,Married,Sales,White,Female,48,0,40,US,>50K
69,Private,186759,Prof-school,15,Married,Prof-specialty,White,Male,7954,0,40,Non-US,>50K
33,Government,209644,<=12th,7,Married,Sales,White,Female,49,0,40,US,<=50K
27,Private,251147,HS-grad,9,Married,Craft-repair,White,Male,38,0,40,US,>50K
33,Private,103085,Assoc-voc,9,Separated,Tech-support,White,Female,0,0,42,US,<=50K
64,Private,177886,<=12th,6,Married,Transport-moving,White,Male,14,0,18,US,<=50K
45,Private,156994,HS-grad,9,Separated,Sales,White,Female,0,0,37,US,<=50K
63,Self-emp-not-inc,358332,HS-grad,9,Divorced,Craft-repair,White,Male,25,0,50,US,<=50K
30,Private,197450,Some-college,6,Divorced,Other-service,Black,Female,19,0,40,US,<=50K
31,Private,145477,HS-grad,9,Married,Prof-specialty,White,Male,24,0,60,US,<=50K
33,Private,76820,Some-college,10,Married,Craft-repair,White,Male,22,0,61,US,>50K
26,Private,98488,HS-grad,9,Married,Sales,White,Male,6,0,49,US,>50K
29,Government,35481,Doctorate,13,Never-married,Craft-repair,White,Male,48,1,40,Non-US,<=50K
35,Private,143437,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Female,17,0,40,Non-US,>50K
30,Private,114729,Bachelors,13,Never-married,Prof-specialty,Black,Female,3,0,30,US,<=50K
47,Private,31107,Some-college,10,Never-married,Adm-clerical,Black,Male,3,0,40,US,<=50K
44,Government,125061,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Male,21,0,40,Non-US,<=50K
43,Private,147640,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,40,US,<=50K
55,Private,111091,Bachelors,13,Married,Prof-specialty,White,Male,36,1859,45,US,>50K
21,Private,322580,<=12th,3,Married,Other-service,White,Male,17,0,40,Non-US,<=50K
48,Private,363006,HS-grad,9,Married,Sales,White,Male,0,0,59,US,>50K
42,Private,294348,HS-grad,9,Never-married,Handlers-cleaners,White,Male,17,1,12,US,<=50K
81,Private,183987,Bachelors,13,Divorced,Exec-managerial,White,Female,3,0,50,US,<=50K
32,Private,201158,<=12th,7,Never-married,Handlers-cleaners,White,Male,26,0,45,US,<=50K
49,Government,106048,<=12th,7,Married,Other-service,Black,Male,0,0,40,Non-US,<=50K
79,Self-emp-not-inc,193521,HS-grad,9,Divorced,Other-service,White,Female,21,1,21,US,<=50K
41,Government,165139,Some-college,10,Married,Exec-managerial,White,Male,9,0,40,US,<=50K
32,Government,422545,Bachelors,13,Married,Prof-specialty,Asian-Pac-Islander,Male,33,0,40,Non-US,>50K
26,Self-emp-not-inc,353261,Some-college,10,Divorced,Craft-repair,White,Male,32,0,16,US,<=50K
47,Private,127508,<=12th,7,Divorced,Prof-specialty,White,Female,18,1,33,US,<=50K
19,Private,141453,Some-college,10,Married,Handlers-cleaners,White,Male,43,0,40,US,<=50K
59,Self-emp-inc,81906,Masters,14,Divorced,Exec-managerial,White,Female,20,1,34,US,<=50K
23,Private,69830,Some-college,10,Never-married,Sales,White,Female,0,0,40,US,<=50K
19,Private,147899,Some-college,10,Never-married,Adm-clerical,White,Female,5,0,15,US,<=50K
56,Private,175791,<=12th,6,Married,Machine-op-inspct,White,Male,66,0,12,US,<=50K
20,Private,157204,Some-college,10,Married,Sales,White,Female,19,1,40,US,<=50K
25,Private,79920,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Male,1,0,23,Non-US,<=50K
40,Government,18976,Some-college,10,Never-married,Adm-clerical,White,Male,24,0,40,US,<=50K
36,Private,169032,Some-college,10,Never-married,Handlers-cleaners,White,Male,32,0,22,US,<=50K
45,Self-emp-not-inc,161869,HS-grad,9,Married,Transport-moving,White,Male,7678,0,50,US,>50K
33,Private,556276,Bachelors,13,Married,Sales,Black,Male,32,1,40,US,>50K
71,Self-emp-not-inc,117732,HS-grad,9,Married,Farming-fishing,White,Male,5,0,21,US,<=50K
28,Self-emp-inc,97317,Bachelors,13,Married,Protective-serv,White,Male,0,1,50,US,<=50K
29,Private,182848,Assoc-voc,11,Never-married,Handlers-cleaners,White,Female,43,0,40,US,<=50K
34,Self-emp-inc,222134,Bachelors,7,Married,Exec-managerial,White,Male,15026,1808,40,US,>50K
49,Government,355827,Masters,14,Married,Transport-moving,White,Male,0,0,40,US,<=50K
19,Private,416580,<=12th,7,Married,Handlers-cleaners,White,Male,62,0,40,US,<=50K
38,Private,270437,Some-college,10,Married,Exec-managerial,White,Female,5,0,40,Non-US,<=50K
51,Government,141367,Some-college,10,Divorced,Adm-clerical,White,Female,40,1,12,US,<=50K
20,Private,504443,<=12th,4,Married,Prof-specialty,White,Male,6,0,14,US,<=50K
52,Government,141674,Masters,14,Married,Prof-specialty,White,Female,26,1,60,US,<=50K
30,Private,85252,Bachelors,13,Divorced,Exec-managerial,White,Female,0,0,33,US,<=50K
32,Self-emp-not-inc,138938,<=12th,6,Widowed,Transport-moving,White,Male,53,1,42,US,<=50K
61,Private,52157,<=12th,5,Never-married,Craft-repair,White,Male,21,0,40,US,<=50K
58,Self-emp-not-inc,113789,Prof-school,15,Married,Exec-managerial,White,Male,7791,1,60,US,>50K
21,Private,168420,<=12th,7,Married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
68,Government,169289,Some-college,10,Married,Sales,Asian-Pac-Islander,Male,4312,0,24,Non-US,<=50K
41,Private,161963,Some-college,10,Divorced,Sales,White,Female,41,0,40,US,<=50K
41,Private,263499,Bachelors,13,Married,Prof-specialty,White,Male,9,0,40,US,>50K
68,Self-emp-not-inc,277606,HS-grad,9,Married,Tech-support,White,Male,0,0,40,US,<=50K
22,Government,223666,HS-grad,9,Never-married,Handlers-cleaners,White,Male,3,1,40,US,<=50K
20,Private,33852,HS-grad,9,Never-married,Other-service,White,Female,13,0,31,US,<=50K
24,Private,247729,HS-grad,9,Never-married,Prof-specialty,Asian-Pac-Islander,Male,19,0,65,Non-US,<=50K
26,Private,207356,HS-grad,9,Married,Exec-managerial,White,Female,0,0,40,Non-US,<=50K
46,Private,284224,Some-college,10,Never-married,Exec-managerial,White,Female,20,0,37,US,<=50K
40,Self-emp-not-inc,32237,Masters,9,Divorced,Exec-managerial,White,Female,16,0,62,US,<=50K
38,Private,294708,Assoc-acdm,10,Married,Sales,Asian-Pac-Islander,Female,0,1,40,Non-US,<=50K
41,Private,308696,Assoc-acdm,12,Never-married,Prof-specialty,White,Male,40,0,40,US,<=50K
39,Private,379218,HS-grad,9,Never-married,Handlers-cleaners,Black,Female,10,1,19,US,<=50K
51,Government,92122,Assoc-voc,11,Divorced,Exec-managerial,White,Male,21,1,40,US,>50K
41,Private,119485,Assoc-voc,7,Divorced,Other-service,White,Female,0,0,50,US,<=50K
26,Government,523805,Bachelors,13,Never-married,Prof-specialty,Asian-Pac-Islander,Male,45,0,40,Non-US,<=50K
38,Private,167913,HS-grad,13,Never-married,Exec-managerial,White,Female,0,0,34,US,<=50K
56,Private,137607,Some-college,10,Married,Sales,White,Female,19,0,40,US,<=50K
19,Private,308008,Some-college,10,Never-married,Tech-support,Black,Female,7,2,40,US,<=50K
43,Private,299741,<=12th,12,Married,Tech-support,White,Male,0,2174,96,Non-US,<=50K
31,Self-emp-not-inc,326295,HS-grad,9,Married,Handlers-cleaners,White,Male,53,1,40,US,<=50K
49,Government,156681,Some-college,10,Divorced,Prof-specialty,White,Female,18,2,40,US,<=50K
22,Private,471162,<=12th,7,Separated,Transport-moving,White,Male,19,0,40,US,<=50K
37,Private,296125,Some-college,10,Never-married,Sales,White,Male,21,0,57,US,<=50K
26,Private,41941,Bachelors,13,Never-married,Prof-specialty,White,Male,15,1,40,US,>50K
29,Private,394617,<=12th,7,Never-married,Handlers-cleaners,White,Male,10,1,40,US,<=50K
51,Self-emp-not-inc,249204,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,14,2,40,Non-US,<=50K
39,Private,797330,HS-grad,9,Married,Craft-repair,White,Male,0,2,49,US,>50K
43,Government,181563,Masters,14,Married,Exec-managerial,White,Male,14450,0,40,US,>50K
44,Government,206764,Masters,14,Divorced,Prof-specialty,White,Male,51,0,45,US,<=50K
42,Private,216282,HS-grad,9,Separated,Exec-managerial,Black,Female,0,0,32,US,<=50K
50,Private,219528,<=12th,6,Married,Machine-op-inspct,White,Male,17,1,40,US,<=50K
60,Self-emp-not-inc,169582,Some-college,11,Married,Transport-moving,White,Male,57,0,40,US,>50K
37,Government,185494,Masters,14,Married,Prof-specialty,White,Male,20,0,75,Non-US,<=50K
36,Private,100281,Bachelors,13,Married,Other-service,White,Male,19,0,50,US,<=50K
32,Private,371971,Some-college,10,Never-married,Exec-managerial,Amer-Indian-Eskimo,Male,15,0,40,US,<=50K
23,Private,242236,<=12th,3,Never-married,Handlers-cleaners,White,Male,23,0,40,Non-US,<=50K
52,Private,214902,HS-grad,9,Married,Craft-repair,White,Male,5012,0,50,US,<=50K
66,Private,226424,<=12th,4,Married,Craft-repair,White,Male,9,0,40,Non-US,<=50K
40,Private,19588,HS-grad,9,Separated,Exec-managerial,White,Male,23,0,40,US,<=50K
25,Private,297508,Some-college,10,Married,Sales,White,Female,18,0,43,US,>50K
44,Private,170285,HS-grad,9,Married,Other-service,White,Male,36,0,37,US,>50K
43,Government,262548,Bachelors,11,Married,Sales,White,Male,15349,1,50,US,>50K
61,Private,20338,Some-college,10,Widowed,Handlers-cleaners,White,Male,9,1,15,US,<=50K
81,Private,150140,Masters,14,Married,Exec-managerial,White,Male,33,0,50,US,<=50K
22,Private,233041,Some-college,10,Divorced,Sales,White,Male,24,0,58,US,<=50K
40,Private,34442,Bachelors,15,Married,Prof-specialty,White,Male,16,1,45,US,>50K
55,Private,81488,<=12th,5,Married,Sales,Black,Male,27,0,36,Non-US,<=50K
70,Private,174862,<=12th,2,Separated,Other-service,White,Male,41,2,40,US,<=50K
37,Private,368489,Some-college,10,Divorced,Craft-repair,White,Female,42,1,50,US,<=50K
27,Private,89887,Bachelors,13,Never-married,Sales,White,Male,32,0,40,Non-US,<=50K
28,Government,239015,<=12th,4,Never-married,Handlers-cleaners,White,Male,42,1,40,US,<=50K
32,Private,28865,Some-college,10,Never-married,Tech-support,White,Male,37,1,40,US,<=50K
30,Private,324411,Bachelors,13,Never-married,Prof-specialty,Black,Male,31,0,40,US,>50K
45,Government,103822,Masters,15,Never-married,Prof-specialty,White,Male,25,0,40,US,>50K
42,Private,170431,Assoc-voc,11,Divorced,Transport-moving,White,Female,37,2,45,US,<=50K
47,Government,30065,HS-grad,9,Married,Adm-clerical,Asian-Pac-Islander,Male,4,0,58,US,>50K
25,Private,241498,HS-grad,9,Never-married,Craft-repair,White,Male,10,0,77,US,<=50K
54,Private,195530,<=12th,4,Married,Transport-moving,White,Male,3791,1,40,US,>50K
49,Private,364391,HS-grad,9,Divorced,Prof-specialty,White,Male,0,0,40,US,<=50K
22,Private,189270,Some-college,10,Never-married,Transport-moving,White,Female,3,1,40,US,<=50K
49,Private,82856,Prof-school,14,Married,Adm-clerical,White,Male,14983,0,40,US,<=50K
34,Self-emp-not-inc,104987,Some-college,9,Married,Craft-repair,Black,Male,0,0,58,US,<=50K
52,Self-emp-not-inc,36115,HS-grad,9,Married,Exec-managerial,White,Male,3434,1,40,US,>50K
49,Private,162636,Assoc-acdm,12,Married,Sales,Black,Male,0,0,40,US,<=50K
45,Government,129397,Some-college,10,Married,Exec-managerial,White,Female,18,0,40,US,>50K
23,Private,189726,HS-grad,9,Never-married,Other-service,White,Female,2,0,19,US,<=50K
21,Self-emp-not-inc,199796,Some-college,10,Never-married,Adm-clerical,White,Male,50,0,40,US,<=50K
73,Self-emp-not-inc,42754,HS-grad,9,Married,Other-service,White,Male,3,0,38,US,<=50K
34,Private,27400,HS-grad,9,Married,Handlers-cleaners,White,Male,3077,0,50,US,<=50K
39,Government,150541,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,38,Non-US,<=50K
65,Private,150012,<=12th,7,Married,Handlers-cleaners,White,Male,4,0,40,Non-US,<=50K
27,Private,211606,Bachelors,13,Never-married,Sales,Asian-Pac-Islander,Male,4026,1,51,Non-US,<=50K
23,Private,367820,<=12th,13,Never-married,Other-service,White,Male,40,1,33,US,<=50K
33,Private,152333,<=12th,7,Never-married,Priv-house-serv,White,Male,33,0,40,US,<=50K
38,Government,219319,Bachelors,13,Divorced,Prof-specialty,White,Female,43,0,40,Non-US,>50K
29,Self-emp-not-inc,108908,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Female,0,1,40,Non-US,>50K
32,Private,254410,HS-grad,9,Married,Prof-specialty,White,Male,0,0,58,US,>50K
33,Self-emp-not-inc,29455,Bachelors,13,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,44,0,49,Non-US,<=50K
35,Self-emp-inc,137799,Some-college,10,Married,Sales,White,Male,40,1,40,US,>50K
41,Private,433028,<=12th,9,Married,Handlers-cleaners,White,Male,32,1891,37,US,<=50K
45,Private,51235,HS-grad,9,Divorced,Other-service,White,Male,30,0,39,US,<=50K
85,Private,93203,HS-grad,12,Married,Exec-managerial,White,Male,35,0,58,US,>50K
85,Private,166294,Bachelors,9,Married,Adm-clerical,Asian-Pac-Islander,Female,12,0,40,Non-US,>50K
21,Private,169463,Some-college,10,Never-married,Adm-clerical,White,Male,0,1,33,US,<=50K
22,Private,38730,HS-grad,9,Separated,Other-service,White,Female,6,0,35,US,<=50K
54,Government,313548,HS-grad,9,Divorced,Other-service,White,Female,9,1,40,US,<=50K
44,Private,307507,HS-grad,9,Married,Craft-repair,Black,Male,0,0,39,US,<=50K
33,Private,299786,HS-grad,13,Divorced,Sales,White,Male,3566,0,40,Non-US,<=50K
25,Government,205766,Some-college,10,Never-married,Adm-clerical,White,Female,27,0,61,US,<=50K
77,Private,125681,<=12th,3,Married,Craft-repair,White,Male,12,0,40,Non-US,<=50K
41,Government,90859,<=12th,4,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,1,40,Non-US,<=50K
21,Private,47333,HS-grad,9,Never-married,Other-service,Black,Male,31,0,40,US,<=50K
54,Self-emp-not-inc,208668,HS-grad,9,Married,Exec-managerial,Black,Male,3902,0,60,US,>50K
67,Private,194681,Bachelors,10,Divorced,Exec-managerial,White,Female,34,0,67,US,<=50K
32,Private,28625,HS-grad,9,Never-married,Other-service,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
27,Private,281443,HS-grad,12,Never-married,Sales,White,Male,2,0,23,US,<=50K
47,Private,166996,HS-grad,9,Married,Exec-managerial,White,Male,37,1,46,US,<=50K
24,Private,242408,HS-grad,8,Never-married,Machine-op-inspct,Black,Female,14470,0,45,Non-US,>50K
47,Government,167502,Some-college,10,Separated,Adm-clerical,White,Female,0,1,36,US,<=50K
19,Private,461332,<=12th,5,Married,Transport-moving,White,Male,24,0,40,US,<=50K
18,Private,29172,Some-college,10,Never-married,Adm-clerical,White,Female,22,0,40,US,<=50K
22,Private,123538,<=12th,3,Married,Other-service,Asian-Pac-Islander,Male,11,0,36,Non-US,<=50K
24,Private,38296,Some-college,10,Never-married,Adm-clerical,White,Male,23,0,40,US,<=50K
20,Private,177813,Bachelors,13,Never-married,Handlers-cleaners,White,Male,56,0,40,US,<=50K
43,Self-emp-not-inc,104671,Some-college,10,Divorced,Exec-managerial,White,Female,0,0,13,US,<=50K
25,Government,182539,Some-college,10,Never-married,Craft-repair,White,Male,11,1,51,US,<=50K
20,Private,186609,HS-grad,9,Never-married,Tech-support,White,Male,8,0,23,US,<=50K
38,Government,65764,HS-grad,9,Divorced,Adm-clerical,Black,Female,0,2,40,Non-US,<=50K
21,Private,371903,<=12th,6,Never-married,Handlers-cleaners,White,Male,52,2,21,US,<=50K
24,Private,269340,HS-grad,9,Divorced,Sales,White,Female,0,0,40,US,<=50K
43,Private,354612,HS-grad,9,Married,Prof-specialty,White,Female,10,2191,40,US,<=50K
35,Private,40235,Bachelors,13,Married,Exec-managerial,White,Male,45,0,40,US,<=50K
45,Private,140666,Some-college,10,Married,Craft-repair,White,Female,24,0,50,US,<=50K
66,Private,333595,<=12th,4,Married,Other-service,White,Male,26,0,39,US,<=50K
28,Private,92018,HS-grad,9,Married,Handlers-cleaners,White,Male,0,1,40,US,<=50K
33,Private,249996,Doctorate,15,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,13,0,40,Non-US,<=50K
68,Private,106156,Some-college,10,Never-married,Adm-clerical,White,Female,32,0,38,US,<=50K
49,Private,355246,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,US,<=50K
44,Private,265965,HS-grad,9,Married,Handlers-cleaners,White,Male,13,0,40,US,<=50K
52,Self-emp-not-inc,103697,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,40,US,>50K
59,Private,116366,HS-grad,11,Divorced,Craft-repair,White,Male,3750,0,40,US,<=50K
44,Private,145862,HS-grad,9,Married,Sales,White,Female,7884,0,40,US,<=50K
34,Government,165944,Some-college,10,Married,Exec-managerial,Asian-Pac-Islander,Female,13,0,92,Non-US,<=50K
44,Government,157507,HS-grad,9,Divorced,Other-service,Black,Female,0,0,40,Non-US,<=50K
23,Private,133665,Bachelors,13,Never-married,Prof-specialty,Asian-Pac-Islander,Male,29,0,40,Non-US,<=50K
42,Government,178005,HS-grad,9,Divorced,Exec-managerial,Black,Female,0,0,40,US,<=50K
40,Self-emp-not-inc,123272,HS-grad,9,Married,Exec-managerial,White,Male,25,1,50,US,>50K
49,Government,141699,Some-college,10,Divorced,Adm-clerical,White,Female,47,0,50,US,<=50K
45,Private,280343,HS-grad,9,Married,Other-service,White,Male,19,0,35,US,<=50K
25,Private,233286,HS-grad,9,Never-married,Handlers-cleaners,White,Male,27,0,59,US,<=50K
38,Private,307732,Prof-school,15,Never-married,Sales,Black,Female,7,1,50,US,>50K
62,Private,244133,Some-college,9,Married,Sales,White,Male,34,0,49,US,<=50K
32,Private,247340,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,40,US,>50K
24,Private,333352,HS-grad,9,Divorced,Transport-moving,Black,Male,0,0,76,Non-US,<=50K
51,Private,189820,Bachelors,13,Married,Sales,White,Male,0,0,60,US,>50K
39,Government,83986,Masters,14,Married,Adm-clerical,Asian-Pac-Islander,Male,7,1,40,Non-US,<=50K
19,Private,203236,<=12th,7,Never-married,Farming-fishing,Amer-Indian-Eskimo,Male,58,0,45,US,<=50K
47,Private,115444,<=12th,4,Widowed,Adm-clerical,White,Female,7,0,40,Non-US,<=50K
35,Private,196932,Some-college,10,Married,Exec-managerial,White,Male,24,3,40,US,<=50K
24,Government,176455,HS-grad,9,Never-married,Machine-op-inspct,White,Male,21,1,61,US,<=50K
53,Private,138958,Prof-school,4,Married,Prof-specialty,Asian-Pac-Islander,Male,8,0,40,Non-US,>50K
31,Private,220024,Bachelors,13,Never-married,Sales,White,Female,40,0,40,US,<=50K
42,Self-emp-inc,251739,HS-grad,9,Married,Craft-repair,White,Male,12,0,40,US,<=50K
24,Government,224404,Some-college,10,Separated,Handlers-cleaners,White,Female,50,0,35,US,<=50K
37,Private,38091,HS-grad,9,Never-married,Machine-op-inspct,Amer-Indian-Eskimo,Male,55,0,60,US,<=50K
55,Private,145345,Bachelors,13,Married,Sales,White,Male,8,1,45,US,>50K
80,Self-emp-inc,293995,Bachelors,13,Never-married,Machine-op-inspct,Asian-Pac-Islander,Female,30,0,45,Non-US,<=50K
42,Private,159830,Some-college,10,Divorced,Adm-clerical,White,Male,14,0,40,US,<=50K
67,Government,173468,HS-grad,9,Never-married,Exec-managerial,White,Female,20,0,23,US,<=50K
44,Private,397754,HS-grad,9,Married,Exec-managerial,White,Male,7864,2,45,US,>50K
38,Private,322574,<=12th,7,Never-married,Transport-moving,White,Male,37,0,49,US,<=50K
51,Private,108999,Some-college,10,Never-married,Prof-specialty,Amer-Indian-Eskimo,Male,29,0,36,US,<=50K
42,Self-emp-not-inc,153558,Some-college,10,Divorced,Sales,Black,Female,0,0,22,US,<=50K
33,Private,224291,Bachelors,13,Divorced,Sales,White,Female,28,0,50,US,<=50K
23,Private,258388,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,45,US,<=50K
27,Private,204462,HS-grad,9,Divorced,Other-service,White,Female,15,0,40,US,<=50K
49,Self-emp-inc,179327,Assoc-acdm,15,Divorced,Prof-specialty,White,Female,0,1,40,US,<=50K
79,Private,215585,HS-grad,9,Married,Machine-op-inspct,Asian-Pac-Islander,Female,10,0,38,Non-US,>50K
61,Private,182190,HS-grad,9,Divorced,Other-service,White,Female,31,0,30,US,<=50K
37,Private,345720,HS-grad,15,Married,Prof-specialty,White,Female,8,1,29,US,>50K
32,Private,306190,Bachelors,13,Married,Craft-repair,Asian-Pac-Islander,Male,21,0,40,Non-US,<=50K
24,Private,383966,<=12th,3,Married,Machine-op-inspct,Black,Male,50,2,40,US,<=50K
41,Self-emp-not-inc,329679,HS-grad,9,Divorced,Exec-managerial,Asian-Pac-Islander,Female,26,0,31,Non-US,<=50K
